Country Name,Country Code,Series Name,2010,2014
Puerto Rico,PRI,School enrollment. tertiary. female (% gross),103.1994781,..
Puerto Rico,PRI,School enrollment. tertiary. male (% gross),69.85282898,..
Puerto Rico,PRI,GDP per capita (current US$),26435.73308,..
Puerto Rico,PRI,GDP per capita growth (annual %),-2.118360698,..
Puerto Rico,PRI,Population. female (% of total),51.94862294,51.93262367
Puerto Rico,PRI,Population. total,3721526,3534888
Qatar,QAT,School enrollment. secondary. female (% gross),104.3770828,..
Qatar,QAT,School enrollment. secondary. male (% gross),98.05619049,..
Qatar,QAT,School enrollment. primary. male (% gross),98.68891907,..
Qatar,QAT,School enrollment. primary. female (% gross),96.11180115,..
Qatar,QAT,School enrollment. tertiary. female (% gross),26.24801064,45.84756088
Qatar,QAT,School enrollment. tertiary. male (% gross),4.807889938,7.259359837
Qatar,QAT,GDP per capita (current US$),70870.22658,94944.08559
Qatar,QAT,GDP per capita growth (annual %),7.781397192,0.590717732
Qatar,QAT,Population. female (% of total),24.64971937,26.76457657
Qatar,QAT,Population. total,1765513,2172065
Romania,ROM,School enrollment. secondary. female (% gross),99.79968262,94.28333282
Romania,ROM,School enrollment. secondary. male (% gross),100.6549835,95.24165344
Romania,ROM,School enrollment. primary. male (% gross),97.99600983,..
Romania,ROM,School enrollment. primary. female (% gross),96.49372101,..
Romania,ROM,School enrollment. tertiary. female (% gross),78.87271118,59.06095886
Romania,ROM,School enrollment. tertiary. male (% gross),57.38364029,47.71965027
Romania,ROM,GDP per capita (current US$),8297.483621,10020.27733
Romania,ROM,GDP per capita growth (annual %),-0.207495589,3.463124901
Romania,ROM,Population. female (% of total),51.42432784,51.53876889
Romania,ROM,Population. total,20246871,19908979
Russian Federation,RUS,School enrollment. secondary. female (% gross),..,99.53362274
Russian Federation,RUS,School enrollment. secondary. male (% gross),..,101.5874329
Russian Federation,RUS,School enrollment. primary. male (% gross),..,98.22441864
Russian Federation,RUS,School enrollment. primary. female (% gross),..,98.92050934
Russian Federation,RUS,School enrollment. tertiary. female (% gross),..,86.17415619
Russian Federation,RUS,School enrollment. tertiary. male (% gross),..,71.50765228
Russian Federation,RUS,GDP per capita (current US$),10674.98771,14051.59912
Russian Federation,RUS,GDP per capita growth (annual %),4.456827158,-1.074683305
Russian Federation,RUS,Population. female (% of total),53.62438488,53.56066905
Russian Federation,RUS,Population. total,142849449,143819569
Rwanda,RWA,School enrollment. secondary. female (% gross),32.61661148,40.88542175
Rwanda,RWA,School enrollment. secondary. male (% gross),32.91242981,37.33050156
Rwanda,RWA,School enrollment. primary. male (% gross),140.5365601,132.0382843
Rwanda,RWA,School enrollment. primary. female (% gross),144.1373138,135.1156158
Rwanda,RWA,School enrollment. tertiary. female (% gross),4.879869938,..
Rwanda,RWA,School enrollment. tertiary. male (% gross),6.251629829,..
Rwanda,RWA,GDP per capita (current US$),553.5974576,697.6265013
Rwanda,RWA,GDP per capita growth (annual %),4.507531817,4.523452434
Rwanda,RWA,Population. female (% of total),52.25273904,52.14509594
Rwanda,RWA,Population. total,10293669,11341544
Samoa,WSM,School enrollment. secondary. female (% gross),93.59246826,92.18222809
Samoa,WSM,School enrollment. secondary. male (% gross),82.26470947,81.94091797
Samoa,WSM,School enrollment. primary. male (% gross),111.5157013,106.0607986
Samoa,WSM,School enrollment. primary. female (% gross),109.9481888,106.2644501
Samoa,WSM,School enrollment. tertiary. female (% gross),..,..
Samoa,WSM,School enrollment. tertiary. male (% gross),..,..
Samoa,WSM,GDP per capita (current US$),3530.573994,4172.2171
Samoa,WSM,GDP per capita growth (annual %),-0.238669163,0.428650689
Samoa,WSM,Population. female (% of total),48.42202022,48.43597696
Samoa,WSM,Population. total,186029,191845
San Marino,SMR,School enrollment. secondary. female (% gross),98.16914368,..
San Marino,SMR,School enrollment. secondary. male (% gross),96.33174133,..
San Marino,SMR,School enrollment. primary. male (% gross),88.7755127,..
San Marino,SMR,School enrollment. primary. female (% gross),100.6337128,..
San Marino,SMR,School enrollment. tertiary. female (% gross),77.30496216,..
San Marino,SMR,School enrollment. tertiary. male (% gross),52.97296906,..
San Marino,SMR,GDP per capita (current US$),..,..
San Marino,SMR,GDP per capita growth (annual %),..,..
San Marino,SMR,Population. female (% of total),..,..
San Marino,SMR,Population. total,30690,31595
Sao Tome and Principe,STP,School enrollment. secondary. female (% gross),53.44189072,..
Sao Tome and Principe,STP,School enrollment. secondary. male (% gross),52.49296951,..
Sao Tome and Principe,STP,School enrollment. primary. male (% gross),122.5659866,114.0412903
Sao Tome and Principe,STP,School enrollment. primary. female (% gross),121.3719635,109.4119186
Sao Tome and Principe,STP,School enrollment. tertiary. female (% gross),4.228859901,9.047280312
Sao Tome and Principe,STP,School enrollment. tertiary. male (% gross),4.371580124,10.44810963
Sao Tome and Principe,STP,GDP per capita (current US$),1155.512951,1870.021025
Sao Tome and Principe,STP,GDP per capita growth (annual %),4.372245187,3.952915823
Sao Tome and Principe,STP,Population. female (% of total),50.25632022,50.22378208
Sao Tome and Principe,STP,Population. total,170880,186342
Saudi Arabia,SAU,School enrollment. secondary. female (% gross),..,93.74675751
Saudi Arabia,SAU,School enrollment. secondary. male (% gross),..,122.5884933
Saudi Arabia,SAU,School enrollment. primary. male (% gross),99.24732971,109.1582336
Saudi Arabia,SAU,School enrollment. primary. female (% gross),99.08885193,108.2517166
Saudi Arabia,SAU,School enrollment. tertiary. female (% gross),39.5703392,59.85292816
Saudi Arabia,SAU,School enrollment. tertiary. male (% gross),33.65055084,62.35065079
Saudi Arabia,SAU,GDP per capita (current US$),18753.98123,24406.47646
Saudi Arabia,SAU,GDP per capita growth (annual %),2.221563739,1.338548405
Saudi Arabia,SAU,Population. female (% of total),43.68405968,43.4446747
Saudi Arabia,SAU,Population. total,28090647,30886545
Senegal,SEN,School enrollment. secondary. female (% gross),33.14625168,..
Senegal,SEN,School enrollment. secondary. male (% gross),38.02193069,..
Senegal,SEN,School enrollment. primary. male (% gross),79.71646118,77.51534271
Senegal,SEN,School enrollment. primary. female (% gross),84.15656281,84.30954742
Senegal,SEN,School enrollment. tertiary. female (% gross),5.487410069,..
Senegal,SEN,School enrollment. tertiary. male (% gross),9.303910255,..
Senegal,SEN,GDP per capita (current US$),996.7074883,1041.717461
Senegal,SEN,GDP per capita growth (annual %),1.162824546,1.101105508
Senegal,SEN,Population. female (% of total),51.03509812,50.92948012
Senegal,SEN,Population. total,12956791,14672557
Serbia,SRB,School enrollment. secondary. female (% gross),92.35556793,95.40973663
Serbia,SRB,School enrollment. secondary. male (% gross),90.54485321,93.34008789
Serbia,SRB,School enrollment. primary. male (% gross),96.13256836,100.9113693
Serbia,SRB,School enrollment. primary. female (% gross),95.64694977,101.3632584
Serbia,SRB,School enrollment. tertiary. female (% gross),55.62778854,66.01104736
Serbia,SRB,School enrollment. tertiary. male (% gross),42.84228134,50.50505066
Serbia,SRB,GDP per capita (current US$),5411.877404,6200.173221
Serbia,SRB,GDP per capita growth (annual %),0.989647482,-1.369325965
Serbia,SRB,Population. female (% of total),51.12437888,51.18202729
Serbia,SRB,Population. total,7291436,7130576
Seychelles,SYC,School enrollment. secondary. female (% gross),75.94551086,75.34583282
Seychelles,SYC,School enrollment. secondary. male (% gross),72.43930054,73.87521362
Seychelles,SYC,School enrollment. primary. male (% gross),108.8977814,103.615303
Seychelles,SYC,School enrollment. primary. female (% gross),112.5228271,104.703331
Seychelles,SYC,School enrollment. tertiary. female (% gross),..,9.375
Seychelles,SYC,School enrollment. tertiary. male (% gross),..,3.765259981
Seychelles,SYC,GDP per capita (current US$),10804.68447,15563.79422
Seychelles,SYC,GDP per capita growth (annual %),3.037276524,1.621410876
Seychelles,SYC,Population. female (% of total),48.98529238,49.23540702
Seychelles,SYC,Population. total,89770,91400
Sierra Leone,SLE,School enrollment. secondary. female (% gross),..,..
Sierra Leone,SLE,School enrollment. secondary. male (% gross),..,..
Sierra Leone,SLE,School enrollment. primary. male (% gross),..,..
Sierra Leone,SLE,School enrollment. primary. female (% gross),..,..
Sierra Leone,SLE,School enrollment. tertiary. female (% gross),..,..
Sierra Leone,SLE,School enrollment. tertiary. male (% gross),..,..
Sierra Leone,SLE,GDP per capita (current US$),453.0220407,794.087082
Sierra Leone,SLE,GDP per capita growth (annual %),3.017226491,2.292544184
Sierra Leone,SLE,Population. female (% of total),50.61986855,50.53667672
Sierra Leone,SLE,Population. total,5775902,6315627
Singapore,SGP,School enrollment. secondary. female (% gross),..,..
Singapore,SGP,School enrollment. secondary. male (% gross),..,..
Singapore,SGP,School enrollment. primary. male (% gross),..,..
Singapore,SGP,School enrollment. primary. female (% gross),..,..
Singapore,SGP,School enrollment. tertiary. female (% gross),..,..
Singapore,SGP,School enrollment. tertiary. male (% gross),..,..
Singapore,SGP,GDP per capita (current US$),46569.67951,56007.28821
Singapore,SGP,GDP per capita growth (annual %),13.21649301,1.927912754
Singapore,SGP,Population. female (% of total),50.65522259,50.66100847
Singapore,SGP,Population. total,5076732,5469724
Sint Maarten (Dutch part),SXM,School enrollment. secondary. female (% gross),..,..
Sint Maarten (Dutch part),SXM,School enrollment. secondary. male (% gross),..,..
Sint Maarten (Dutch part),SXM,School enrollment. primary. male (% gross),..,..
Sint Maarten (Dutch part),SXM,School enrollment. primary. female (% gross),..,..
Sint Maarten (Dutch part),SXM,School enrollment. tertiary. female (% gross),..,..
Sint Maarten (Dutch part),SXM,School enrollment. tertiary. male (% gross),..,..
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),..,..
Sint Maarten (Dutch part),SXM,GDP per capita growth (annual %),..,..
Sint Maarten (Dutch part),SXM,Population. female (% of total),..,..
Sint Maarten (Dutch part),SXM,Population. total,35474,37685
Slovak Republic,SVK,School enrollment. secondary. female (% gross),93.11356354,92.34705353
Slovak Republic,SVK,School enrollment. secondary. male (% gross),92.19438934,91.51719666
Slovak Republic,SVK,School enrollment. primary. male (% gross),102.8616867,101.5605392
Slovak Republic,SVK,School enrollment. primary. female (% gross),101.7917328,100.3733292
Slovak Republic,SVK,School enrollment. tertiary. female (% gross),69.33532715,64.58090973
Slovak Republic,SVK,School enrollment. tertiary. male (% gross),44.86436081,41.77386093
Slovak Republic,SVK,GDP per capita (current US$),16601.60197,18595.15111
Slovak Republic,SVK,GDP per capita growth (annual %),4.94387255,2.47136056
Slovak Republic,SVK,Population. female (% of total),51.52150143,51.5281878
Slovak Republic,SVK,Population. total,5391428,5418649
Slovenia,SVN,School enrollment. secondary. female (% gross),97.38677216,110.5332565
Slovenia,SVN,School enrollment. secondary. male (% gross),98.30518341,110.8002472
Slovenia,SVN,School enrollment. primary. male (% gross),98.54921722,99.2363205
Slovenia,SVN,School enrollment. primary. female (% gross),98.03456879,99.37492371
Slovenia,SVN,School enrollment. tertiary. female (% gross),106.9657669,98.48886871
Slovenia,SVN,School enrollment. tertiary. male (% gross),71.19042969,68.19615173
Slovenia,SVN,GDP per capita (current US$),23438.86747,24020.67286
Slovenia,SVN,GDP per capita growth (annual %),0.797240022,3.004923037
Slovenia,SVN,Population. female (% of total),50.45588751,50.42346138
Slovenia,SVN,Population. total,2048583,2061980
Small states,SST,School enrollment. secondary. female (% gross),71.97090912,70.8939209
Small states,SST,School enrollment. secondary. male (% gross),70.24794769,68.53658295
Small states,SST,School enrollment. primary. male (% gross),107.3866882,106.9210663
Small states,SST,School enrollment. primary. female (% gross),104.3766785,104.7314987
Small states,SST,School enrollment. tertiary. female (% gross),20.20607948,22.21904945
Small states,SST,School enrollment. tertiary. male (% gross),14.27050018,15.15913963
Small states,SST,GDP per capita (current US$),11057.50493,13896.64997
Small states,SST,GDP per capita growth (annual %),5.128812422,1.132324661
Small states,SST,Population. female (% of total),48.4626686,48.34351906
Small states,SST,Population. total,35031584,37479355
Solomon Islands,SLB,School enrollment. secondary. female (% gross),44.90895081,..
Solomon Islands,SLB,School enrollment. secondary. male (% gross),52.10683823,..
Solomon Islands,SLB,School enrollment. primary. male (% gross),116.6339798,115.5381699
Solomon Islands,SLB,School enrollment. primary. female (% gross),113.2640076,112.1029968
Solomon Islands,SLB,School enrollment. tertiary. female (% gross),..,..
Solomon Islands,SLB,School enrollment. tertiary. male (% gross),..,..
Solomon Islands,SLB,GDP per capita (current US$),1276.348725,2021.359214
Solomon Islands,SLB,GDP per capita growth (annual %),4.577556805,-0.530276246
Solomon Islands,SLB,Population. female (% of total),49.24540601,49.23335856
Solomon Islands,SLB,Population. total,526177,572171
Somalia,SOM,School enrollment. secondary. female (% gross),..,..
Somalia,SOM,School enrollment. secondary. male (% gross),..,..
Somalia,SOM,School enrollment. primary. male (% gross),..,..
Somalia,SOM,School enrollment. primary. female (% gross),..,..
Somalia,SOM,School enrollment. tertiary. female (% gross),..,..
Somalia,SOM,School enrollment. tertiary. male (% gross),..,..
Somalia,SOM,GDP per capita (current US$),..,536.9111436
Somalia,SOM,GDP per capita growth (annual %),..,..
Somalia,SOM,Population. female (% of total),50.2851995,50.2468869
Somalia,SOM,Population. total,9581714,10517569
South Africa,ZAF,School enrollment. secondary. female (% gross),96.67697906,103.8094482
South Africa,ZAF,School enrollment. secondary. male (% gross),84.38461304,85.28929138
South Africa,ZAF,School enrollment. primary. male (% gross),93.55137634,102.1564636
South Africa,ZAF,School enrollment. primary. female (% gross),99.28230286,97.26885223
South Africa,ZAF,School enrollment. tertiary. female (% gross),..,..
South Africa,ZAF,School enrollment. tertiary. male (% gross),..,..
South Africa,ZAF,GDP per capita (current US$),7392.867774,6498.589
South Africa,ZAF,GDP per capita growth (annual %),1.515791778,3.45793E-06
South Africa,ZAF,Population. female (% of total),50.94727606,50.8537337
South Africa,ZAF,Population. total,50771826,54058647
South Asia,SAS,School enrollment. secondary. female (% gross),56.48276138,64.41806793
South Asia,SAS,School enrollment. secondary. male (% gross),61.16091156,65.13510132
South Asia,SAS,School enrollment. primary. male (% gross),107.7453384,105.9638138
South Asia,SAS,School enrollment. primary. female (% gross),107.2200394,112.5073776
South Asia,SAS,School enrollment. tertiary. female (% gross),13.28411961,19.94732094
South Asia,SAS,School enrollment. tertiary. male (% gross),18.25472069,21.65908051
South Asia,SAS,GDP per capita (current US$),1253.660291,1501.682915
South Asia,SAS,GDP per capita growth (annual %),7.498983953,5.409993672
South Asia,SAS,Population. female (% of total),48.40910832,48.43908641
South Asia,SAS,Population. total,1628688562,1721152580
South Asia (IDA & IBRD),TSA,School enrollment. secondary. female (% gross),56.48276138,64.41806793
South Asia (IDA & IBRD),TSA,School enrollment. secondary. male (% gross),61.16091156,65.13510132
South Asia (IDA & IBRD),TSA,School enrollment. primary. male (% gross),107.7453384,105.9638138
South Asia (IDA & IBRD),TSA,School enrollment. primary. female (% gross),107.2200394,112.5073776
South Asia (IDA & IBRD),TSA,School enrollment. tertiary. female (% gross),13.28411961,19.94732094
South Asia (IDA & IBRD),TSA,School enrollment. tertiary. male (% gross),18.25472069,21.65908051
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),1253.660291,1501.682915
South Asia (IDA & IBRD),TSA,GDP per capita growth (annual %),7.498983953,5.409993672
South Asia (IDA & IBRD),TSA,Population. female (% of total),48.40910832,48.43908641
South Asia (IDA & IBRD),TSA,Population. total,1628688562,1721152580
South Sudan,SSD,School enrollment. secondary. female (% gross),..,..
South Sudan,SSD,School enrollment. secondary. male (% gross),..,..
South Sudan,SSD,School enrollment. primary. male (% gross),..,..
South Sudan,SSD,School enrollment. primary. female (% gross),..,..
South Sudan,SSD,School enrollment. tertiary. female (% gross),..,..
South Sudan,SSD,School enrollment. tertiary. male (% gross),..,..
South Sudan,SSD,GDP per capita (current US$),1563.904195,1115.093515
South Sudan,SSD,GDP per capita growth (annual %),0.948067073,-0.595765403
South Sudan,SSD,Population. female (% of total),50.01378714,49.94062723
South Sudan,SSD,Population. total,10056475,11911184
Spain,ESP,School enrollment. secondary. female (% gross),125.7984695,130.4095764
Spain,ESP,School enrollment. secondary. male (% gross),123.0477829,129.9325256
Spain,ESP,School enrollment. primary. male (% gross),106.0194092,104.1400909
Spain,ESP,School enrollment. primary. female (% gross),105.5353165,105.273201
Spain,ESP,School enrollment. tertiary. female (% gross),87.35101318,96.92991638
Spain,ESP,School enrollment. tertiary. male (% gross),70.47219086,81.51660919
Spain,ESP,GDP per capita (current US$),30737.83227,29718.50022
Spain,ESP,GDP per capita growth (annual %),-0.445626836,1.664145213
Spain,ESP,Population. female (% of total),50.5504695,50.88508758
Spain,ESP,Population. total,46576897,46480882
Sri Lanka,LKA,School enrollment. secondary. female (% gross),97.54060364,..
Sri Lanka,LKA,School enrollment. secondary. male (% gross),96.33474731,..
Sri Lanka,LKA,School enrollment. primary. male (% gross),100.961441,102.423317
Sri Lanka,LKA,School enrollment. primary. female (% gross),98.43875885,100.1062393
Sri Lanka,LKA,School enrollment. tertiary. female (% gross),20.87278938,24.70121002
Sri Lanka,LKA,School enrollment. tertiary. male (% gross),11.68933964,16.61202049
Sri Lanka,LKA,GDP per capita (current US$),2819.651309,3852.742066
Sri Lanka,LKA,GDP per capita growth (annual %),7.205222262,3.909141198
Sri Lanka,LKA,Population. female (% of total),51.33915065,51.75258091
Sri Lanka,LKA,Population. total,20118000,20771000
St. Kitts and Nevis,KNA,School enrollment. secondary. female (% gross),97.11669922,92.7511673
St. Kitts and Nevis,KNA,School enrollment. secondary. male (% gross),97.89614868,90.31456757
St. Kitts and Nevis,KNA,School enrollment. primary. male (% gross),93.41795349,82.97046661
St. Kitts and Nevis,KNA,School enrollment. primary. female (% gross),93.52300262,84.49017334
St. Kitts and Nevis,KNA,School enrollment. tertiary. female (% gross),..,79.72782898
St. Kitts and Nevis,KNA,School enrollment. tertiary. male (% gross),..,78.49610138
St. Kitts and Nevis,KNA,GDP per capita (current US$),13466.82783,15429.85922
St. Kitts and Nevis,KNA,GDP per capita growth (annual %),-3.434765891,4.722989481
St. Kitts and Nevis,KNA,Population. female (% of total),..,..
St. Kitts and Nevis,KNA,Population. total,52352,54944
St. Lucia,LCA,School enrollment. secondary. female (% gross),94.6550293,86.200737
St. Lucia,LCA,School enrollment. secondary. male (% gross),95.75650024,86.71337891
St. Lucia,LCA,School enrollment. primary. male (% gross),..,..
St. Lucia,LCA,School enrollment. primary. female (% gross),..,..
St. Lucia,LCA,School enrollment. tertiary. female (% gross),17.96875,22.85646057
St. Lucia,LCA,School enrollment. tertiary. male (% gross),6.961939812,10.94009018
St. Lucia,LCA,GDP per capita (current US$),7000.641583,7548.196954
St. Lucia,LCA,GDP per capita growth (annual %),-2.918269368,-0.295669517
St. Lucia,LCA,Population. female (% of total),50.88473875,50.92379319
St. Lucia,LCA,Population. total,177397,183645
St. Martin (French part),MAF,School enrollment. secondary. female (% gross),..,..
St. Martin (French part),MAF,School enrollment. secondary. male (% gross),..,..
St. Martin (French part),MAF,School enrollment. primary. male (% gross),..,..
St. Martin (French part),MAF,School enrollment. primary. female (% gross),..,..
St. Martin (French part),MAF,School enrollment. tertiary. female (% gross),..,..
St. Martin (French part),MAF,School enrollment. tertiary. male (% gross),..,..
St. Martin (French part),MAF,GDP per capita (current US$),..,..
St. Martin (French part),MAF,GDP per capita growth (annual %),..,..
St. Martin (French part),MAF,Population. female (% of total),..,..
St. Martin (French part),MAF,Population. total,30235,31530
St. Vincent and the Grenadines,VCT,School enrollment. secondary. female (% gross),108.8246536,103.1762314
St. Vincent and the Grenadines,VCT,School enrollment. secondary. male (% gross),106.2593079,106.161232
St. Vincent and the Grenadines,VCT,School enrollment. primary. male (% gross),108.7833023,106.3416138
St. Vincent and the Grenadines,VCT,School enrollment. primary. female (% gross),101.2062378,103.0431976
St. Vincent and the Grenadines,VCT,School enrollment. tertiary. female (% gross),..,..
St. Vincent and the Grenadines,VCT,School enrollment. tertiary. male (% gross),..,..
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),6231.713226,6656.115717
St. Vincent and the Grenadines,VCT,GDP per capita growth (annual %),-3.4074561,1.121592982
St. Vincent and the Grenadines,VCT,Population. female (% of total),49.50327491,49.53182151
St. Vincent and the Grenadines,VCT,Population. total,109316,109360
Sub-Saharan Africa,SSF,School enrollment. secondary. female (% gross),36.41399002,39.53974152
Sub-Saharan Africa,SSF,School enrollment. secondary. male (% gross),43.92827988,45.86878967
Sub-Saharan Africa,SSF,School enrollment. primary. male (% gross),99.9870224,102.0111008
Sub-Saharan Africa,SSF,School enrollment. primary. female (% gross),93.15416718,94.76943207
Sub-Saharan Africa,SSF,School enrollment. tertiary. female (% gross),6.493189812,7.242760181
Sub-Saharan Africa,SSF,School enrollment. tertiary. male (% gross),9.213999748,9.926989555
Sub-Saharan Africa,SSF,GDP per capita (current US$),1556.999434,1817.285689
Sub-Saharan Africa,SSF,GDP per capita growth (annual %),2.549086881,1.795496207
Sub-Saharan Africa,SSF,Population. female (% of total),50.06909627,50.0135591
Sub-Saharan Africa,SSF,Population. total,873780170,974371891
Sub-Saharan Africa (excluding high income),SSA,School enrollment. secondary. female (% gross),36.41064835,39.53725815
Sub-Saharan Africa (excluding high income),SSA,School enrollment. secondary. male (% gross),43.92575073,45.8667984
Sub-Saharan Africa (excluding high income),SSA,School enrollment. primary. male (% gross),99.98652649,102.0110168
Sub-Saharan Africa (excluding high income),SSA,School enrollment. primary. female (% gross),93.15312958,94.7689209
Sub-Saharan Africa (excluding high income),SSA,School enrollment. tertiary. female (% gross),6.493780136,7.242589951
Sub-Saharan Africa (excluding high income),SSA,School enrollment. tertiary. male (% gross),9.214909554,9.927510262
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),1556.049398,1815.995599
Sub-Saharan Africa (excluding high income),SSA,GDP per capita growth (annual %),2.548705347,1.796349836
Sub-Saharan Africa (excluding high income),SSA,Population. female (% of total),50.06920763,50.0136321
Sub-Saharan Africa (excluding high income),SSA,Population. total,873690400,974280491
Sub-Saharan Africa (IDA & IBRD countries),TSS,School enrollment. secondary. female (% gross),36.41399002,39.53974152
Sub-Saharan Africa (IDA & IBRD countries),TSS,School enrollment. secondary. male (% gross),43.92827988,45.86878967
Sub-Saharan Africa (IDA & IBRD countries),TSS,School enrollment. primary. male (% gross),99.9870224,102.0111008
Sub-Saharan Africa (IDA & IBRD countries),TSS,School enrollment. primary. female (% gross),93.15416718,94.76943207
Sub-Saharan Africa (IDA & IBRD countries),TSS,School enrollment. tertiary. female (% gross),6.493189812,7.242760181
Sub-Saharan Africa (IDA & IBRD countries),TSS,School enrollment. tertiary. male (% gross),9.213999748,9.926989555
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),1556.999434,1817.285689
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita growth (annual %),2.549086881,1.795496207
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population. female (% of total),50.06909627,50.0135591
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population. total,873780170,974371891
Sudan,SDN,School enrollment. secondary. female (% gross),38.19577026,..
Sudan,SDN,School enrollment. secondary. male (% gross),44.09341812,..
Sudan,SDN,School enrollment. primary. male (% gross),73.57771301,..
Sudan,SDN,School enrollment. primary. female (% gross),66.11396027,..
Sudan,SDN,School enrollment. tertiary. female (% gross),16.22916031,..
Sudan,SDN,School enrollment. tertiary. male (% gross),13.76508045,..
Sudan,SDN,GDP per capita (current US$),1421.532942,2087.700544
Sudan,SDN,GDP per capita growth (annual %),0.666118062,0.500121054
Sudan,SDN,Population. female (% of total),49.82691763,49.80653756
Sudan,SDN,Population. total,36114885,39350274
Suriname,SUR,School enrollment. secondary. female (% gross),..,..
Suriname,SUR,School enrollment. secondary. male (% gross),..,..
Suriname,SUR,School enrollment. primary. male (% gross),..,121.6167221
Suriname,SUR,School enrollment. primary. female (% gross),..,118.2455292
Suriname,SUR,School enrollment. tertiary. female (% gross),..,..
Suriname,SUR,School enrollment. tertiary. male (% gross),..,..
Suriname,SUR,GDP per capita (current US$),8430.905965,9680.115914
Suriname,SUR,GDP per capita growth (annual %),4.016879825,0.935070694
Suriname,SUR,Population. female (% of total),49.84801434,49.88611198
Suriname,SUR,Population. total,518141,538248
Swaziland,SWZ,School enrollment. secondary. female (% gross),57.95843124,..
Swaziland,SWZ,School enrollment. secondary. male (% gross),57.98852158,..
Swaziland,SWZ,School enrollment. primary. male (% gross),120.6876221,..
Swaziland,SWZ,School enrollment. primary. female (% gross),110.7944717,..
Swaziland,SWZ,School enrollment. tertiary. female (% gross),..,..
Swaziland,SWZ,School enrollment. tertiary. male (% gross),..,..
Swaziland,SWZ,GDP per capita (current US$),3793.659464,3539.918351
Swaziland,SWZ,GDP per capita growth (annual %),0.137927426,1.253053345
Swaziland,SWZ,Population. female (% of total),50.84130384,50.60317765
Swaziland,SWZ,Population. total,1193148,1269112
Sweden,SWE,School enrollment. secondary. female (% gross),97.66430664,141.5962982
Sweden,SWE,School enrollment. secondary. male (% gross),98.68937683,124.7521973
Sweden,SWE,School enrollment. primary. male (% gross),101.7835236,117.7122421
Sweden,SWE,School enrollment. primary. female (% gross),101.2438736,124.2636185
Sweden,SWE,School enrollment. tertiary. female (% gross),90.83969879,75.9599762
Sweden,SWE,School enrollment. tertiary. male (% gross),59.26324844,49.39825058
Sweden,SWE,GDP per capita (current US$),52076.43052,59180.19898
Sweden,SWE,GDP per capita growth (annual %),5.089185551,1.591300229
Sweden,SWE,Population. female (% of total),50.20742788,50.05788269
Sweden,SWE,Population. total,9378126,9696110
Switzerland,CHE,School enrollment. secondary. female (% gross),94.38591003,98.2076416
Switzerland,CHE,School enrollment. secondary. male (% gross),97.26186371,101.2523117
Switzerland,CHE,School enrollment. primary. male (% gross),102.817482,103.1917038
Switzerland,CHE,School enrollment. primary. female (% gross),102.3371887,103.2725372
Switzerland,CHE,School enrollment. tertiary. female (% gross),52.51459122,57.70782852
Switzerland,CHE,School enrollment. tertiary. male (% gross),53.06507111,56.76779938
Switzerland,CHE,GDP per capita (current US$),74277.12051,85814.58857
Switzerland,CHE,GDP per capita growth (annual %),1.887058094,0.759979218
Switzerland,CHE,Population. female (% of total),50.76588646,50.52593455
Switzerland,CHE,Population. total,7824909,8188649
Syrian Arab Republic,SYR,School enrollment. secondary. female (% gross),72.92649078,..
Syrian Arab Republic,SYR,School enrollment. secondary. male (% gross),72.79120636,..
Syrian Arab Republic,SYR,School enrollment. primary. male (% gross),124.3560867,..
Syrian Arab Republic,SYR,School enrollment. primary. female (% gross),120.0101929,..
Syrian Arab Republic,SYR,School enrollment. tertiary. female (% gross),24.06155968,..
Syrian Arab Republic,SYR,School enrollment. tertiary. male (% gross),27.85609055,..
Syrian Arab Republic,SYR,GDP per capita (current US$),..,..
Syrian Arab Republic,SYR,GDP per capita growth (annual %),..,..
Syrian Arab Republic,SYR,Population. female (% of total),49.42911408,49.36826411
Syrian Arab Republic,SYR,Population. total,20720602,18772481
Tajikistan,TJK,School enrollment. secondary. female (% gross),78.46211243,..
Tajikistan,TJK,School enrollment. secondary. male (% gross),90.190979,..
Tajikistan,TJK,School enrollment. primary. male (% gross),101.4726563,97.53916168
Tajikistan,TJK,School enrollment. primary. female (% gross),98.5458374,97.13976288
Tajikistan,TJK,School enrollment. tertiary. female (% gross),15.64288998,18.40337944
Tajikistan,TJK,School enrollment. tertiary. male (% gross),29.66243935,30.37829018
Tajikistan,TJK,GDP per capita (current US$),744.1842273,1113.366354
Tajikistan,TJK,GDP per capita growth (annual %),4.157861594,4.333378083
Tajikistan,TJK,Population. female (% of total),49.71585513,49.38551129
Tajikistan,TJK,Population. total,7581696,8295840
Tanzania,TZA,School enrollment. secondary. female (% gross),27.54051971,..
Tanzania,TZA,School enrollment. secondary. male (% gross),34.83789825,..
Tanzania,TZA,School enrollment. primary. male (% gross),98.62410736,..
Tanzania,TZA,School enrollment. primary. female (% gross),99.28772736,..
